DateTime,Air temperature | (°C),Power generated by system | (MW),Pressure | (atm),Wind speed | (m/s)
2019-01-19 21:00:00,6.17,11.2039,0.990946,6.269
2019-01-19 22:00:00,5.886,11.5481,0.990722,6.352
2019-01-19 23:00:00,4.061,15.5308,0.990731,6.921
2019-01-20 00:00:00,2.603,23.8822,0.990961,7.898
2019-01-20 01:00:00,1.239,22.4861,0.991192,7.735
2019-01-20 02:00:00,0.738,27.0563,0.991435,8.215
2019-01-20 03:00:00,0.912,24.5891,0.991502,7.959
2019-01-20 04:00:00,1.781,10.5925,0.991533,6.137
2019-01-20 05:00:00,1.705,5.49725,0.991347,5.231
2019-01-20 06:00:00,1.598,7.30725,0.991372,5.583
2019-01-20 07:00:00,1.48,9.83371,0.991494,6.028
2019-01-20 08:00:00,1.431,10.2466,0.991624,6.087
2019-01-20 09:00:00,1.399,11.4964,0.991537,6.294
2019-01-20 10:00:00,1.3,9.12446,0.991385,5.913
2019-01-20 11:00:00,1.178,9.50747,0.991418,5.978
2019-01-20 12:00:00,1.076,10.1955,0.991329,6.12
2019-01-20 13:00:00,0.951,7.00855,0.991311,5.605
2019-01-20 14:00:00,1.228,5.50309,0.991295,5.265
2019-01-20 15:00:00,2.406,1.09345,0.991323,3.846
2019-01-20 16:00:00,3.87,1.14154,0.991118,3.864
2019-01-20 17:00:00,5.265,2.03973,0.990661,4.251
2019-01-20 18:00:00,6.302,1.25333,0.990275,3.923
2019-01-20 19:00:00,7.123,1.22564,0.989802,3.91
2019-01-20 20:00:00,7.647,0,0.989375,3.583
2019-01-20 21:00:00,7.859,0,0.988902,3.376
2019-01-20 22:00:00,7.758,0,0.988278,3.578
2019-01-20 23:00:00,7.352,1.07415,0.987915,3.843
2019-01-21 00:00:00,7.042,3.9,0.987584,4.88
2019-01-21 01:00:00,6.841,9.38849,0.987192,6.003
2019-01-21 02:00:00,6.466,8.46202,0.986742,5.886
2019-01-21 03:00:00,6.649,15.4948,0.986381,6.979
2019-01-21 04:00:00,6.536,12.9184,0.986094,6.613
2019-01-21 05:00:00,6.296,13.1752,0.98543,6.653
2019-01-21 06:00:00,5.978,18.875,0.98495,7.353
2019-01-21 07:00:00,6.067,24.804,0.984604,8.067
2019-01-21 08:00:00,6.327,39.7206,0.983737,9.606
2019-01-21 09:00:00,6.484,46.6658,0.983187,10.214
2019-01-21 10:00:00,6.183,33.2247,0.983037,8.906
2019-01-21 11:00:00,5.358,22.4735,0.983024,7.801
2019-01-21 12:00:00,5.189,23.0553,0.982841,7.861
2019-01-21 13:00:00,5.18,32.8366,0.982719,8.855
2019-01-21 14:00:00,4.944,52.0356,0.982122,10.717
2019-01-21 15:00:00,5.017,47.8022,0.98168,10.321
2019-01-21 16:00:00,5.07,2.9135,0.982368,4.621
2019-01-21 17:00:00,5.068,5.83256,0.98172,5.388
2019-01-21 18:00:00,5.494,20.3481,0.980647,7.539
2019-01-21 19:00:00,6.023,7.3958,0.980701,5.673
2019-01-21 20:00:00,6.561,12.5405,0.979898,6.568
2019-01-21 21:00:00,7.137,21.5036,0.979263,7.738
2019-01-21 22:00:00,7.668,23.9618,0.978628,8.101
2019-01-21 23:00:00,7.842,14.6621,0.97865,6.881
2019-01-22 00:00:00,8.157,21.1258,0.978514,7.698
2019-01-22 01:00:00,7.867,11.2252,0.978533,6.361
2019-01-22 02:00:00,7.935,6.26426,0.978755,5.45
2019-01-22 03:00:00,7.994,0,0.979094,3.478
2019-01-22 04:00:00,8.056,0,0.979211,2.016
2019-01-22 05:00:00,8.129,0,0.979144,2.727
2019-01-22 06:00:00,8.121,0,0.979071,3.364
2019-01-22 07:00:00,8.041,7.7487,0.979564,5.709
2019-01-22 08:00:00,7.959,2.39806,0.979917,4.405
2019-01-22 09:00:00,7.627,4.88004,0.980281,5.135
2019-01-22 10:00:00,6.574,10.8915,0.980595,6.233
2019-01-22 11:00:00,5.274,9.74984,0.980912,6.132
2019-01-22 12:00:00,5.723,4.20361,0.981043,5.006
2019-01-22 13:00:00,5.58,7.8505,0.981302,5.781
2019-01-22 14:00:00,5.133,4.39156,0.981735,5.005
2019-01-22 15:00:00,4.91,9.14653,0.982141,6.024
2019-01-22 16:00:00,5.26,7.95812,0.982126,5.724
2019-01-22 17:00:00,5.094,2.3468,0.982366,4.366
2019-01-22 18:00:00,4.626,1.2992,0.98251,3.952
2019-01-22 19:00:00,4.485,2.96705,0.982739,4.595
2019-01-22 20:00:00,4.13,4.09702,0.982906,4.928
2019-01-22 21:00:00,3.824,4.60314,0.982668,5.05
2019-01-22 22:00:00,3.465,6.28907,0.982702,5.441
2019-01-22 23:00:00,3.115,3.90559,0.982764,4.869
2019-01-23 00:00:00,2.902,5.23208,0.983153,5.195
2019-01-23 01:00:00,2.552,5.05418,0.983263,5.144
2019-01-23 02:00:00,2.284,2.36929,0.983586,4.365
2019-01-23 03:00:00,1.788,0,0.983915,3.102
2019-01-23 04:00:00,0.92,0,0.984046,2.512
2019-01-23 05:00:00,-0.587,1.76506,0.983845,4.144
2019-01-23 06:00:00,-0.691,5.3092,0.983911,5.186
2019-01-23 07:00:00,-0.981,6.2141,0.984168,5.422
2019-01-23 08:00:00,-1.001,6.56099,0.98428,5.489
2019-01-23 09:00:00,-0.708,11.2119,0.984216,6.228
2019-01-23 10:00:00,-0.76,9.49319,0.984175,5.98
2019-01-23 11:00:00,-0.882,6.67275,0.984428,5.483
2019-01-23 12:00:00,-0.921,4.39891,0.984722,4.973
2019-01-23 13:00:00,-0.961,3.87526,0.984964,4.837
2019-01-23 14:00:00,-0.58,2.15242,0.985154,4.282
2019-01-23 15:00:00,0.836,0,0.985293,2.926
2019-01-23 16:00:00,2.281,0,0.985221,3.235
2019-01-23 17:00:00,3.2,0,0.984838,2.572
2019-01-23 18:00:00,4.241,0,0.984404,2.382
2019-01-23 19:00:00,5.129,0,0.984092,2.385
2019-01-23 20:00:00,5.823,0,0.983724,2.648
2019-01-23 21:00:00,6.086,0,0.9834,3.115
2019-01-23 22:00:00,5.653,0.502238,0.983271,3.623
2019-01-23 23:00:00,4.769,2.46045,0.983339,4.47
2019-01-24 00:00:00,3.873,1.99527,0.983383,4.28
2019-01-24 01:00:00,3.458,2.58202,0.983492,4.516
2019-01-24 02:00:00,3.157,8.37302,0.983662,5.826
2019-01-24 03:00:00,2.773,13.3225,0.983784,6.654
2019-01-24 04:00:00,2.281,15.8692,0.983813,6.976
2019-01-24 05:00:00,1.92,13.046,0.983493,6.619
2019-01-24 06:00:00,1.644,14.9187,0.98334,6.85
2019-01-24 07:00:00,1.243,14.2985,0.983435,6.778
2019-01-24 08:00:00,0.811,9.52424,0.983581,5.993
2019-01-24 09:00:00,0.435,5.86805,0.983591,5.325
2019-01-24 10:00:00,0.136,5.21536,0.983654,5.17
2019-01-24 11:00:00,-0.032,3.35853,0.98395,4.697
2019-01-24 12:00:00,-0.157,0.684646,0.984102,3.652
2019-01-24 13:00:00,-0.304,0,0.984235,2.795
2019-01-24 14:00:00,0.239,0,0.984528,1.312
2019-01-24 15:00:00,1.484,0,0.984802,0.669
2019-01-24 16:00:00,3.075,0,0.985017,1.255
2019-01-24 17:00:00,4.715,0,0.9849,1.665
2019-01-24 18:00:00,6.241,0,0.984837,1.732
2019-01-24 19:00:00,7.51,0,0.984767,2.132
2019-01-24 20:00:00,8.306,0,0.984607,2.649
2019-01-24 21:00:00,8.865,0,0.984403,3.065
2019-01-24 22:00:00,8.929,0.619554,0.984179,3.64
2019-01-24 23:00:00,7.883,4.53913,0.984165,5.108
2019-01-25 00:00:00,7.039,11.3327,0.984217,6.336
2019-01-25 01:00:00,6.617,24.6692,0.984368,8.154
2019-01-25 02:00:00,6.068,23.6742,0.984735,8.009
2019-01-25 03:00:00,5.186,24.4241,0.984998,8.013
2019-01-25 04:00:00,4.188,22.2971,0.985096,7.751
2019-01-25 05:00:00,2.775,29.2558,0.98488,8.493
2019-01-25 06:00:00,1.532,28.4071,0.984817,8.384
2019-01-25 07:00:00,0.769,26.0457,0.98498,8.13
2019-01-25 08:00:00,0.342,25.7869,0.985151,8.097
2019-01-25 09:00:00,-0.519,20.147,0.985224,7.44
2019-01-25 10:00:00,-1.065,16.0992,0.985279,6.959
2019-01-25 11:00:00,-1.139,15.5707,0.985568,6.896
2019-01-25 12:00:00,-1.294,15.4026,0.985714,6.875
2019-01-25 13:00:00,-1.804,16.4885,0.985996,7
2019-01-25 14:00:00,-0.569,10.7301,0.986329,6.152
2019-01-25 15:00:00,2.231,2.66699,0.986768,4.469
2019-01-25 16:00:00,4.161,7.36873,0.98703,5.606
2019-01-25 17:00:00,5.076,12.0808,0.986994,6.474
2019-01-25 18:00:00,5.7,14.4517,0.987015,6.873
2019-01-25 19:00:00,6.276,17.8651,0.986988,7.322
2019-01-25 20:00:00,6.672,21.3108,0.986988,7.756
2019-01-25 21:00:00,6.584,20.9067,0.987033,7.679
2019-01-25 22:00:00,5.973,20.9043,0.987088,7.643
2019-01-25 23:00:00,4.125,24.898,0.987415,8.054
2019-01-26 00:00:00,1.93,32.6143,0.987741,8.779
2019-01-26 01:00:00,0.958,45.0968,0.988114,9.962
2019-01-26 02:00:00,-0.687,38.6021,0.98854,9.364
2019-01-26 03:00:00,-1.394,26.368,0.988896,8.127
2019-01-26 04:00:00,-1.999,22.4593,0.988997,7.751
2019-01-26 05:00:00,-2.38,12.7358,0.989021,6.603
2019-01-26 06:00:00,-2.556,12.2276,0.989157,6.479
2019-01-26 07:00:00,-2.481,12.4987,0.98925,6.54
2019-01-26 08:00:00,-2.699,5.96998,0.989353,5.334
2019-01-26 09:00:00,-2.958,5.65192,0.989127,5.29
2019-01-26 10:00:00,-3.156,4.12945,0.988822,4.938
2019-01-26 11:00:00,-3.314,0,0.988935,2.798
2019-01-26 12:00:00,-3.404,0,0.988771,2.18
2019-01-26 13:00:00,-3.641,0,0.988676,1.292
2019-01-26 14:00:00,-2.827,0,0.98854,1.308
2019-01-26 15:00:00,-0.958,0,0.988438,0.936
2019-01-26 16:00:00,1.1,0,0.988077,1.073
2019-01-26 17:00:00,2.99,0,0.987414,1.35
2019-01-26 18:00:00,4.75,0,0.986798,1.51
2019-01-26 19:00:00,6.324,0,0.986199,1.802
2019-01-26 20:00:00,7.596,0,0.985715,2.472
2019-01-26 21:00:00,8.344,0,0.985089,2.904
2019-01-26 22:00:00,8.26,0,0.984451,3.464
2019-01-26 23:00:00,4.901,2.10266,0.984034,4.323
2019-01-27 00:00:00,2.764,14.1306,0.983866,6.844
2019-01-27 01:00:00,1.473,21.891,0.983695,7.79
2019-01-27 02:00:00,0.873,24.8991,0.983546,8.119
2019-01-27 03:00:00,0.306,22.2471,0.983366,7.764
2019-01-27 04:00:00,-0.106,26.4811,0.98318,8.194
2019-01-27 05:00:00,-0.327,31.7672,0.982775,8.724
2019-01-27 06:00:00,-0.399,29.0683,0.982624,8.465
2019-01-27 07:00:00,-0.303,31.5048,0.982485,8.71
2019-01-27 08:00:00,-0.203,33.275,0.9825,8.847
2019-01-27 09:00:00,-0.498,36.3501,0.982358,9.137
2019-01-27 10:00:00,-0.741,36.2931,0.982135,9.125
2019-01-27 11:00:00,-0.83,23.7135,0.982029,7.883
2019-01-27 12:00:00,-0.832,20.3845,0.981902,7.484
2019-01-27 13:00:00,-1.035,20.1525,0.981669,7.451
2019-01-27 14:00:00,1.118,14.5474,0.981471,6.806
2019-01-27 15:00:00,4.026,1.96969,0.981208,4.233
2019-01-27 16:00:00,6.256,0,0.980753,2.701
2019-01-27 17:00:00,8.665,0,0.979768,3.206
2019-01-27 18:00:00,10.742,2.07251,0.979209,4.286
2019-01-27 19:00:00,12.157,4.87656,0.978696,5.156
2019-01-27 20:00:00,12.914,9.42415,0.978272,6.055
2019-01-27 21:00:00,13.181,10.5554,0.97779,6.233
2019-01-27 22:00:00,12.011,10.7695,0.977495,6.269
2019-01-27 23:00:00,10.319,18.9791,0.977632,7.424
2019-01-28 00:00:00,9.309,27.2379,0.977843,8.373
2019-01-28 01:00:00,8.624,18.9536,0.977803,7.4
2019-01-28 02:00:00,8.391,22.8699,0.9779,7.888
2019-01-28 03:00:00,7.862,21.8793,0.977909,7.786
2019-01-28 04:00:00,7.585,19.4678,0.977694,7.454
2019-01-28 05:00:00,5.997,29.9227,0.977712,8.605
2019-01-28 06:00:00,4.236,41.1444,0.977955,9.714
2019-01-28 07:00:00,2.607,30.0331,0.97837,8.588
2019-01-28 08:00:00,1.511,36.9249,0.978691,9.253
2019-01-28 09:00:00,0.301,47.1565,0.978879,10.16
2019-01-28 10:00:00,-0.865,36.4434,0.97924,9.149
2019-01-28 11:00:00,-2.017,24.3893,0.979912,7.991
2019-01-28 12:00:00,-2.784,20.1213,0.980364,7.482
2019-01-28 13:00:00,-3.169,14.3779,0.980586,6.841
2019-01-28 14:00:00,-3.01,12.6428,0.981046,6.584
2019-01-28 15:00:00,-2.167,18.1184,0.981399,7.269
2019-01-28 16:00:00,-1.241,21.2605,0.981801,7.634
2019-01-28 17:00:00,-0.601,27.2798,0.981858,8.252
2019-01-28 18:00:00,-0.236,30.8835,0.982007,8.629
2019-01-28 19:00:00,0.358,32.689,0.981967,8.805
2019-01-28 20:00:00,0.591,44.3468,0.982064,9.935
2019-01-28 21:00:00,0.267,56.2579,0.982451,11.144
2019-01-28 22:00:00,-0.767,56.7369,0.983164,11.175
2019-01-28 23:00:00,-1.915,39.188,0.983954,9.44
2019-01-29 00:00:00,-3.123,58.3697,0.984719,11.334
2019-01-29 01:00:00,-4.082,39.4838,0.985441,9.428
2019-01-29 02:00:00,-4.619,41.7962,0.985918,9.626
2019-01-29 03:00:00,-5.042,25.3325,0.986477,8.025
2019-01-29 04:00:00,-5.396,16.1381,0.986872,6.956
2019-01-29 05:00:00,-5.769,14.0832,0.986927,6.761
2019-01-29 06:00:00,-6.125,11.7278,0.987295,6.35
2019-01-29 07:00:00,-6.408,6.76995,0.98778,5.478
2019-01-29 08:00:00,-6.739,3.1403,0.988168,4.593
2019-01-29 09:00:00,-7.042,1.20379,0.988467,3.87
2019-01-29 10:00:00,-7.26,0,0.988609,2.712
2019-01-29 11:00:00,-7.442,0,0.988915,1.891
2019-01-29 12:00:00,-7.631,0,0.989219,0.813
2019-01-29 13:00:00,-7.804,0,0.989489,0.778
2019-01-29 14:00:00,-7.193,0,0.989708,1.169
2019-01-29 15:00:00,-5.715,0,0.989938,1.827
2019-01-29 16:00:00,-4.272,0,0.989751,2.44
2019-01-29 17:00:00,-2.669,0,0.989079,2.927
2019-01-29 18:00:00,-1.01,0,0.988384,3.431
2019-01-29 19:00:00,0.425,1.32569,0.987821,3.946
2019-01-29 20:00:00,1.677,2.60845,0.987209,4.446
2019-01-29 21:00:00,2.495,3.82692,0.986567,4.836
2019-01-29 22:00:00,2.599,6.33798,0.986014,5.441
2019-01-29 23:00:00,-0.541,11.3627,0.985662,6.296
2019-01-30 00:00:00,-2.437,23.1787,0.985587,7.816
2019-01-30 01:00:00,-1.545,31.882,0.985689,8.693
2019-01-30 02:00:00,-1.643,32.6363,0.985845,8.762
2019-01-30 03:00:00,-1.996,31.6042,0.985891,8.674
2019-01-30 04:00:00,-2.412,33.4703,0.985772,8.825
2019-01-30 05:00:00,-2.334,34.2751,0.985378,8.895
2019-01-30 06:00:00,-2.496,30.299,0.985277,8.547
2019-01-30 07:00:00,-2.505,31.9691,0.985241,8.692
2019-01-30 08:00:00,-2.501,24.4904,0.985279,7.944
2019-01-30 09:00:00,-2.462,18.2756,0.985165,7.219
2019-01-30 10:00:00,-3.119,17.3005,0.98503,7.098
2019-01-30 11:00:00,-3.877,15.6186,0.985112,6.893
2019-01-30 12:00:00,-4.232,17.1716,0.985193,7.082
2019-01-30 13:00:00,-4.381,20.6557,0.985397,7.588
2019-01-30 14:00:00,-2.053,19.4663,0.985641,7.445
2019-01-30 15:00:00,0.37,4.00034,0.98581,4.882
2019-01-30 16:00:00,1.578,1.17952,0.985829,3.886
2019-01-30 17:00:00,3.006,2.22211,0.985648,4.313
2019-01-30 18:00:00,3.954,5.49456,0.985493,5.255
2019-01-30 19:00:00,4.267,12.5989,0.985512,6.56
2019-01-30 20:00:00,4.164,16.3669,0.985512,7.04
2019-01-30 21:00:00,4.029,19.0788,0.985467,7.359
2019-01-30 22:00:00,3.268,23.2986,0.985467,7.868
2019-01-30 23:00:00,1.202,34.3632,0.985639,8.953
2019-01-31 00:00:00,-1.035,53.6215,0.986267,10.741
2019-01-31 01:00:00,-2.623,55.2467,0.987001,10.972
2019-01-31 02:00:00,-3.99,51.6331,0.98767,10.623
2019-01-31 03:00:00,-5.067,42.568,0.988189,9.713
2019-01-31 04:00:00,-5.939,43.3689,0.988512,9.72
2019-01-31 05:00:00,-6.668,37.9328,0.988597,9.185
2019-01-31 06:00:00,-7.145,30.7144,0.988811,8.518
2019-01-31 07:00:00,-7.717,23.3341,0.989172,7.751
2019-01-31 08:00:00,-8.037,14.0011,0.989377,6.653
2019-01-31 09:00:00,-8.237,12.7279,0.989321,6.47
2019-01-31 10:00:00,-8.443,6.81952,0.989263,5.47
2019-01-31 11:00:00,-8.626,7.12473,0.989304,5.551
2019-01-31 12:00:00,-8.835,4.16043,0.98916,4.898
2019-01-31 13:00:00,-9.06,3.04966,0.989064,4.597
2019-01-31 14:00:00,-8.677,2.55007,0.988974,4.428
2019-01-31 15:00:00,-7.622,1.84288,0.988808,4.152
2019-01-31 16:00:00,-6.177,0,0.988291,3.56
2019-01-31 17:00:00,-4.447,0,0.987519,2.565
2019-01-31 18:00:00,-2.846,0,0.986844,2.27
2019-01-31 19:00:00,-1.512,0,0.986131,1.726
2019-01-31 20:00:00,-0.205,0,0.985292,1.356
2019-01-31 21:00:00,0.69,0,0.984699,0.911
2019-01-31 22:00:00,0.795,0,0.983998,0.566
2019-01-31 23:00:00,-0.099,0,0.983758,0.357
2019-02-01 00:00:00,-0.507,0,0.983513,1.296
2019-02-01 01:00:00,-0.491,0,0.983211,1.254
2019-02-01 02:00:00,-0.384,0,0.982703,2.227
2019-02-01 03:00:00,-0.682,1.73191,0.982016,4.135
2019-02-01 04:00:00,-0.08,9.19448,0.981515,5.942
2019-02-01 05:00:00,0.167,13.9832,0.980619,6.728
2019-02-01 06:00:00,0.27,15.8719,0.980267,7.03
2019-02-01 07:00:00,-0.713,11.0939,0.980103,6.243
2019-02-01 08:00:00,-1.214,0,0.979564,3.357
2019-02-01 09:00:00,-0.546,3.18038,0.978739,4.654
2019-02-01 10:00:00,0.097,4.15703,0.978291,4.933
2019-02-01 11:00:00,0.675,1.91085,0.977678,4.212
2019-02-01 12:00:00,0.474,5.11935,0.977053,5.165
2019-02-01 13:00:00,0.531,10.0192,0.976224,6.081
2019-02-01 14:00:00,0.63,11.4319,0.975694,6.324
2019-02-01 15:00:00,0.88,11.2593,0.975544,6.286
2019-02-01 16:00:00,1.404,9.02014,0.975236,5.934
2019-02-01 17:00:00,1.732,5.91353,0.974701,5.363
2019-02-01 18:00:00,2.24,0.899747,0.974084,3.761
2019-02-01 19:00:00,2.674,0,0.973572,2.707
2019-02-01 20:00:00,2.973,0,0.972798,2.636
2019-02-01 21:00:00,3.133,0,0.972298,1.925
2019-02-01 22:00:00,2.952,0,0.971709,2.292
2019-02-01 23:00:00,2.224,0,0.971933,2.464
2019-02-02 00:00:00,2.057,0,0.971658,1.967
2019-02-02 01:00:00,2.148,0,0.97166,2.521
2019-02-02 02:00:00,2.198,0,0.971481,2.25
2019-02-02 03:00:00,2.035,0,0.971958,1.94
2019-02-02 04:00:00,1.932,0,0.971971,2.555
2019-02-02 05:00:00,1.919,0,0.971624,2.931
2019-02-02 06:00:00,2.077,1.84426,0.971704,4.19
2019-02-02 07:00:00,2.067,1.95658,0.97181,4.23
2019-02-02 08:00:00,1.999,3.28973,0.972102,4.69
2019-02-02 09:00:00,1.824,3.49932,0.972398,4.81
2019-02-02 10:00:00,1.173,5.75733,0.972673,5.363
2019-02-02 11:00:00,1.241,3.75075,0.973075,4.872
2019-02-02 12:00:00,1.064,3.33545,0.973398,4.745
2019-02-02 13:00:00,0.713,4.12296,0.973748,4.981
2019-02-02 14:00:00,0.532,3.29318,0.974224,4.735
2019-02-02 15:00:00,0.977,3.2623,0.974814,4.699
2019-02-02 16:00:00,1.464,3.88524,0.975305,4.86
2019-02-02 17:00:00,2.321,7.04862,0.975538,5.573
2019-02-02 18:00:00,2.952,9.1328,0.97592,5.962
2019-02-02 19:00:00,3.403,11.5996,0.976361,6.386
2019-02-02 20:00:00,3.378,9.72026,0.977046,6.051
2019-02-02 21:00:00,3.459,10.6922,0.977444,6.255
2019-02-02 22:00:00,3.938,20.6301,0.977781,7.569
2019-02-02 23:00:00,2.51,22.1558,0.978444,7.753
2019-02-03 00:00:00,0.678,41.1864,0.979452,9.679
2019-02-03 01:00:00,-1.393,36.5617,0.980507,9.157
2019-02-03 02:00:00,-2.54,28.3021,0.9813,8.352
2019-02-03 03:00:00,-2.818,46.8875,0.982049,10.077
2019-02-03 04:00:00,-2.644,43.5202,0.982537,9.839
2019-02-03 05:00:00,-3.103,32.9921,0.982735,8.788
2019-02-03 06:00:00,-3.757,21.3808,0.983156,7.569
2019-02-03 07:00:00,-4.121,9.65508,0.983897,5.99
2019-02-03 08:00:00,-4.339,18.286,0.984466,7.199
2019-02-03 09:00:00,-4.87,14.3715,0.985052,6.739
2019-02-03 10:00:00,-5.184,12.1991,0.985534,6.416
2019-02-03 11:00:00,-5.48,6.35104,0.986159,5.41
2019-02-03 12:00:00,-5.83,4.53035,0.986619,4.984
2019-02-03 13:00:00,-6.222,4.39533,0.9871,5.032
2019-02-03 14:00:00,-4.469,3.60147,0.987652,4.75
2019-02-03 15:00:00,-2.32,0,0.988162,3.531
2019-02-03 16:00:00,-0.252,3.58247,0.988367,4.757
2019-02-03 17:00:00,1.348,8.09865,0.988377,5.725
2019-02-03 18:00:00,2.524,13.9891,0.988116,6.783
2019-02-03 19:00:00,3.51,11.9891,0.987941,6.467
2019-02-03 20:00:00,4.251,13.8027,0.987709,6.77
2019-02-03 21:00:00,4.482,17.8166,0.987595,7.317
2019-02-03 22:00:00,4.043,14.5175,0.987468,6.917
2019-02-03 23:00:00,0.235,8.21268,0.987354,5.763
2019-02-04 00:00:00,-2.366,17.7523,0.987741,7.163
2019-02-04 01:00:00,-3.01,19.5668,0.988282,7.357
2019-02-04 02:00:00,-3.498,17.1993,0.988687,7.073
2019-02-04 03:00:00,-4.11,12.2977,0.988984,6.436
2019-02-04 04:00:00,-4.443,6.12218,0.989246,5.354
2019-02-04 05:00:00,-4.651,3.44671,0.98899,4.703
2019-02-04 06:00:00,-4.751,3.4902,0.989002,4.714
2019-02-04 07:00:00,-4.791,5.68863,0.989088,5.257
2019-02-04 08:00:00,-4.758,6.80499,0.989097,5.493
2019-02-04 09:00:00,-4.806,12.4109,0.989128,6.457
2019-02-04 10:00:00,-4.48,13.0432,0.98906,6.559
2019-02-04 11:00:00,-4.281,23.8917,0.989008,7.86
2019-02-04 12:00:00,-4.574,23.2631,0.989203,7.784
2019-02-04 13:00:00,-4.858,13.0364,0.989741,6.651
2019-02-04 14:00:00,-2.887,14.7119,0.990207,6.803
2019-02-04 15:00:00,-0.697,3.77725,0.990675,4.806
2019-02-04 16:00:00,0.538,2.10361,0.991185,4.261
2019-02-04 17:00:00,1.296,2.09733,0.991306,4.276
2019-02-04 18:00:00,2.23,2.81904,0.991371,4.525
2019-02-04 19:00:00,3.202,6.4396,0.991179,5.459
2019-02-04 20:00:00,3.816,8.10082,0.991069,5.729
2019-02-04 21:00:00,4.17,9.11203,0.990876,5.936
2019-02-04 22:00:00,3.514,14.3816,0.990873,6.789
2019-02-04 23:00:00,0.098,23.9944,0.991062,7.904
2019-02-05 00:00:00,-2.736,32.2468,0.991355,8.696
2019-02-05 01:00:00,-3.365,25.6189,0.991748,8.032
2019-02-05 02:00:00,-4.595,27.4631,0.992237,8.203
2019-02-05 03:00:00,-5.179,40.6943,0.992747,9.49
2019-02-05 04:00:00,-4.861,34.8683,0.993086,8.907
2019-02-05 05:00:00,-4.948,29.8377,0.993188,8.466
2019-02-05 06:00:00,-4.945,28.0883,0.993356,8.294
2019-02-05 07:00:00,-4.974,23.5383,0.993578,7.854
2019-02-05 08:00:00,-5.41,16.4193,0.993767,7.02
2019-02-05 09:00:00,-6.196,13.5175,0.993959,6.646
2019-02-05 10:00:00,-6.037,26.6752,0.994342,8.138
2019-02-05 11:00:00,-5.524,35.6782,0.994935,8.943
2019-02-05 12:00:00,-6.174,30.382,0.995323,8.513
2019-02-05 13:00:00,-6.643,21.2939,0.995772,7.563
2019-02-05 14:00:00,-6.229,13.6991,0.996258,6.679
2019-02-05 15:00:00,-5.132,8.29655,0.996682,5.743
2019-02-05 16:00:00,-3.665,7.32422,0.996794,5.562
2019-02-05 17:00:00,-2.26,7.22354,0.996523,5.546
2019-02-05 18:00:00,-1.103,5.31328,0.996312,5.172
2019-02-05 19:00:00,-0.095,3.88195,0.995991,4.828
2019-02-05 20:00:00,0.599,3.75211,0.995697,4.794
2019-02-05 21:00:00,0.89,2.61642,0.995435,4.438
2019-02-05 22:00:00,0.692,2.17213,0.995175,4.285
2019-02-05 23:00:00,-1.586,2.99595,0.995145,4.562
2019-02-06 00:00:00,-3.746,6.26891,0.995053,5.379
2019-02-06 01:00:00,-4.293,8.65779,0.995174,5.855
2019-02-06 02:00:00,-4.415,14.1701,0.995225,6.703
2019-02-06 03:00:00,-4.834,14.02,0.995188,6.672
2019-02-06 04:00:00,-5.133,9.41812,0.995043,5.928
2019-02-06 05:00:00,-5.142,7.17945,0.994718,5.538
2019-02-06 06:00:00,-5.309,4.47101,0.994559,4.97
2019-02-06 07:00:00,-5.531,2.84738,0.994461,4.503
2019-02-06 08:00:00,-5.65,1.31969,0.994308,3.931
2019-02-06 09:00:00,-6.001,0,0.994124,3.554
2019-02-06 10:00:00,-6.004,0,0.993898,3.074
2019-02-06 11:00:00,-5.849,0,0.993786,3.252
2019-02-06 12:00:00,-5.862,1.57743,0.993603,4.045
2019-02-06 13:00:00,-5.581,9.27425,0.993462,5.9
2019-02-06 14:00:00,-3.881,9.07605,0.993173,5.869
2019-02-06 15:00:00,-1.522,1.01661,0.992755,3.795
2019-02-06 16:00:00,1.084,0.720132,0.992069,3.686
2019-02-06 17:00:00,3.63,2.15328,0.990933,4.284
2019-02-06 18:00:00,5.96,4.38352,0.989715,4.987
2019-02-06 19:00:00,7.743,10.3136,0.988612,6.16
2019-02-06 20:00:00,8.909,15.5865,0.987602,7.043
2019-02-06 21:00:00,9.497,21.2933,0.986771,7.784
2019-02-06 22:00:00,9.054,19.4679,0.985997,7.526
2019-02-06 23:00:00,4.661,31.8332,0.985514,8.841
2019-02-07 00:00:00,1.678,57.2041,0.985183,11.461
2019-02-07 01:00:00,0.662,59.7018,0.984915,12.663
2019-02-07 02:00:00,-0.318,59.8981,0.984616,12.677
2019-02-07 03:00:00,-0.48,59.9183,0.984364,12.738
2019-02-07 04:00:00,-0.448,59.8969,0.984128,12.553
2019-02-07 05:00:00,-0.389,59.8646,0.983811,12.728
2019-02-07 06:00:00,-0.427,59.8567,0.983543,12.321
2019-02-07 07:00:00,-0.37,58.7076,0.98336,11.619
2019-02-07 08:00:00,-0.226,46.5349,0.983366,10.087
2019-02-07 09:00:00,0.282,35.1854,0.983491,9.086
2019-02-07 10:00:00,0.516,41.7795,0.983822,9.863
2019-02-07 11:00:00,1.157,23.1259,0.984397,7.93
2019-02-07 12:00:00,1.618,28.0389,0.984874,8.358
2019-02-07 13:00:00,2.159,33.3902,0.985375,8.866
2019-02-07 14:00:00,1.199,21.713,0.986037,7.66
2019-02-07 15:00:00,1.553,6.53423,0.986516,5.467
